代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
601228,广州港,3.35,-1.18%,-0.04,15.80万,5328.53万,2.65%,3.43,3.34,3.39,3.39,1.16,0.26%,20.65,1.52
002040,南 京 港,6.68,-1.18%,-0.08,10.64万,7153.22万,4.73%,6.93,6.61,6.62,6.76,1.62,2.20%,25.29,1.17
688009,中国通号,5.84,-1.18%,-0.07,19.30万,1.13亿,1.35%,5.91,5.83,5.90,5.91,1.34,0.97%,17.49,1.60
300273,和佳医疗,5.81,-1.19%,-0.07,10.72万,6251.67万,2.72%,5.91,5.75,5.81,5.88,0.50,1.78%,42.90,1.77
000672,上峰水泥,19.09,-1.19%,-0.23,6.12万,1.17亿,2.28%,19.33,18.89,19.33,19.32,0.67,0.75%,7.69,2.49
601999,出版传媒,5.80,-1.19%,-0.07,1.65万,962.50万,2.04%,5.89,5.77,5.89,5.87,0.76,0.30%,20.20,1.37
600423,ST柳化,2.48,-1.20%,-0.03,1.84万,456.51万,2.39%,2.51,2.45,2.51,2.51,2.78,0.23%,-930.94,5.24
002335,科华恒盛,22.32,-1.20%,-0.27,5.30万,1.18亿,2.21%,22.59,22.09,22.59,22.59,0.81,1.34%,30.09,3.31
688519,南亚新材,31.41,-1.20%,-0.38,1.50万,4719.09万,2.55%,32.06,31.25,31.65,31.79,1.15,3.08%,61.74,2.89
002813,路畅科技,19.81,-1.20%,-0.24,2.19万,4361.38万,3.14%,20.25,19.62,19.98,20.05,0.66,6.34%,-47.56,8.92
000560,我爱我家,4.11,-1.20%,-0.05,20.60万,8521.89万,3.37%,4.22,4.08,4.15,4.16,0.64,0.96%,29.75,0.95
300612,宣亚国际,18.90,-1.20%,-0.23,2.95万,5603.78万,3.03%,19.38,18.80,18.90,19.13,0.82,2.95%,-204.91,7.66
002746,仙坛股份,11.50,-1.20%,-0.14,2.38万,2757.90万,1.37%,11.66,11.50,11.65,11.64,0.71,0.66%,15.08,1.48
002932,明德生物,62.42,-1.20%,-0.76,1.26万,7871.32万,2.64%,63.19,61.52,62.80,63.18,0.82,4.20%,9.07,4.27
300219,鸿利智汇,10.67,-1.20%,-0.13,5.32万,5684.30万,2.78%,10.85,10.55,10.79,10.80,0.67,0.85%,89.58,4.00
002664,长鹰信质,14.73,-1.21%,-0.18,4.02万,5899.19万,1.81%,14.82,14.55,14.71,14.91,0.56,1.03%,27.02,2.29
300342,天银机电,12.24,-1.21%,-0.15,5.29万,6501.58万,2.02%,12.46,12.21,12.37,12.39,0.60,1.26%,48.02,3.66
002638,*ST勤上,1.63,-1.21%,-0.02,6.77万,1114.00万,2.42%,1.67,1.63,1.64,1.65,0.47,0.69%,-94.37,0.70
300414,中光防雷,11.39,-1.21%,-0.14,5.07万,5800.71万,2.86%,11.62,11.29,11.58,11.53,0.67,1.66%,82.04,4.11
300722,新余国科,54.50,-1.21%,-0.67,4.29万,2.35亿,4.10%,56.26,54.00,54.00,55.17,0.65,6.26%,257.82,17.87
603698,航天工程,11.38,-1.22%,-0.14,2.93万,3333.46万,2.26%,11.51,11.25,11.45,11.52,1.03,0.55%,63.26,2.17
603558,健盛集团,8.12,-1.22%,-0.10,1.95万,1585.68万,2.43%,8.26,8.06,8.26,8.22,0.89,0.47%,43.49,1.13
002778,高科石化,23.53,-1.22%,-0.29,1.09万,2613.27万,4.79%,24.35,23.21,23.21,23.82,0.69,1.70%,38.84,4.60
000690,宝新能源,7.30,-1.22%,-0.09,22.19万,1.63亿,2.44%,7.46,7.28,7.30,7.39,0.63,1.06%,8.35,1.51
300576,容大感光,46.19,-1.22%,-0.57,2.95万,1.37亿,3.25%,47.38,45.86,46.66,46.76,0.62,3.83%,131.22,14.52
688321,微芯生物,36.45,-1.22%,-0.45,1.78万,6522.68万,2.14%,37.15,36.36,36.76,36.90,0.75,0.71%,291.68,10.00
000886,海南高速,4.86,-1.22%,-0.06,9.73万,4737.62万,1.83%,4.94,4.85,4.92,4.92,0.99,1.00%,42.69,1.70
000727,*ST东科,2.43,-1.22%,-0.03,16.23万,3959.64万,1.22%,2.46,2.43,2.46,2.46,0.85,0.55%,-8.71,3.44
300277,海联讯,8.89,-1.22%,-0.11,2.40万,2145.42万,3.33%,9.15,8.85,9.14,9.00,0.54,0.72%,132.46,6.26
603608,天创时尚,6.43,-1.23%,-0.08,1.92万,1238.56万,1.23%,6.50,6.42,6.50,6.51,0.60,0.45%,31.61,1.29
002127,南极电商,13.66,-1.23%,-0.17,39.17万,5.35亿,5.42%,14.05,13.30,13.90,13.83,1.22,2.00%,34.84,6.33
002035,华帝股份,8.83,-1.23%,-0.11,19.02万,1.67亿,3.02%,8.94,8.67,8.85,8.94,1.50,2.43%,21.13,2.57
002431,棕榈股份,3.21,-1.23%,-0.04,5.77万,1865.06万,2.15%,3.28,3.21,3.28,3.25,0.91,0.42%,73.67,1.04
603167,渤海轮渡,8.80,-1.23%,-0.11,10.49万,9359.16万,4.04%,9.16,8.80,8.86,8.91,0.68,2.25%,38.15,1.25
002303,美盈森,4.00,-1.23%,-0.05,7.65万,3062.74万,1.73%,4.04,3.97,4.03,4.05,1.13,0.83%,29.89,1.28
002808,恒久科技,7.99,-1.24%,-0.10,3.81万,3066.68万,2.10%,8.15,7.98,8.15,8.09,0.67,2.23%,97.07,3.65
605198,德利股份,22.32,-1.24%,-0.28,7154,1605.41万,1.77%,22.68,22.28,22.47,22.60,0.59,3.58%,53.38,3.92
300096,易联众,7.95,-1.24%,-0.10,5.59万,4469.09万,1.99%,8.08,7.92,8.02,8.05,0.73,1.49%,-63.81,5.16
603908,牧高笛,23.05,-1.24%,-0.29,2995,693.64万,1.63%,23.39,23.01,23.30,23.34,0.64,0.45%,23.27,3.47
002254,泰和新材,15.10,-1.24%,-0.19,5.65万,8598.63万,2.88%,15.47,15.03,15.27,15.29,1.25,1.43%,42.50,3.06
002271,东方雨虹,38.14,-1.24%,-0.48,28.67万,11.01亿,3.55%,39.08,37.71,38.80,38.62,1.00,1.70%,31.54,6.79
600592,龙溪股份,10.30,-1.25%,-0.13,3.40万,3502.14万,2.78%,10.50,10.21,10.44,10.43,0.49,0.85%,28.38,2.05
600165,新日恒力,7.13,-1.25%,-0.09,8.10万,5833.48万,3.19%,7.33,7.10,7.22,7.22,0.65,1.18%,-421.41,5.48
002144,宏达高科,12.67,-1.25%,-0.16,1.41万,1799.34万,1.95%,12.92,12.67,12.79,12.83,0.54,1.01%,29.25,1.27
002773,康弘药业,47.51,-1.25%,-0.60,3.99万,1.90亿,2.10%,48.22,47.21,47.73,48.11,0.61,0.58%,56.71,8.65
002849,威星智能,11.86,-1.25%,-0.15,9597,1142.55万,1.92%,12.06,11.83,12.01,12.01,0.93,0.98%,19.46,2.12
300125,聆达股份,13.44,-1.25%,-0.17,1.90万,2574.80万,2.28%,13.73,13.42,13.61,13.61,0.44,0.72%,-360.03,4.65
002836,新宏泽,9.48,-1.25%,-0.12,5793,555.15万,4.58%,9.84,9.40,9.69,9.60,0.60,0.36%,79.61,3.98
300302,同有科技,11.00,-1.26%,-0.14,4.59万,5072.71万,3.50%,11.25,10.86,11.13,11.14,0.77,1.34%,326.49,3.79
603658,安图生物,145.99,-1.26%,-1.86,4.07万,5.90亿,4.17%,148.80,142.63,146.41,147.85,1.32,0.94%,96.01,10.56
002881,美格智能,19.60,-1.26%,-0.25,7637,1501.08万,1.86%,19.90,19.53,19.75,19.85,0.54,0.71%,220.21,6.44
000839,中信国安,2.35,-1.26%,-0.03,23.58万,5549.95万,2.94%,2.38,2.31,2.38,2.38,1.41,0.60%,-49.54,1.06
300875,捷强装备,86.94,-1.26%,-1.11,9116,7890.68万,2.59%,87.95,85.67,87.12,88.05,0.80,4.75%,68.38,4.99
600060,海信视像,10.91,-1.27%,-0.14,14.22万,1.56亿,2.08%,11.13,10.90,11.05,11.05,0.69,1.09%,18.61,0.95
002930,宏川智慧,19.44,-1.27%,-0.25,2.85万,5596.54万,3.81%,20.10,19.35,20.09,19.69,0.69,1.59%,40.10,4.49
002075,沙钢股份,10.88,-1.27%,-0.14,28.25万,3.09亿,2.99%,11.10,10.77,11.05,11.02,1.09,1.28%,41.58,4.79
000656,金科股份,6.99,-1.27%,-0.09,22.42万,1.57亿,2.54%,7.10,6.92,7.08,7.08,0.60,0.42%,6.31,1.27
601828,美凯龙,8.54,-1.27%,-0.11,2.64万,2262.50万,1.85%,8.66,8.50,8.64,8.65,1.01,0.61%,14.46,0.70
300667,必创科技,24.79,-1.27%,-0.32,2.35万,5857.91万,2.31%,25.34,24.76,25.08,25.11,0.63,1.93%,218.54,5.00
300795,米奥会展,18.59,-1.27%,-0.24,9566,1779.42万,2.92%,18.99,18.44,18.99,18.83,0.45,2.59%,-27.44,4.14
002883,中设股份,12.37,-1.28%,-0.16,4547,566.84万,1.84%,12.58,12.35,12.50,12.53,0.83,0.51%,27.63,3.08
300607,拓斯达,33.23,-1.28%,-0.43,3.24万,1.08亿,1.99%,33.74,33.07,33.38,33.66,0.89,1.94%,12.81,4.09
002599,盛通股份,3.86,-1.28%,-0.05,3.77万,1466.09万,1.79%,3.93,3.86,3.92,3.91,0.86,1.03%,67.07,1.20
002980,华盛昌,44.61,-1.28%,-0.58,8762,3907.23万,2.66%,45.45,44.25,45.19,45.19,0.97,2.63%,14.15,5.74
300405,科隆股份,8.46,-1.28%,-0.11,7.25万,6187.24万,2.80%,8.68,8.44,8.55,8.57,0.77,4.94%,85.56,2.26
600151,航天机电,8.44,-1.29%,-0.11,30.60万,2.60亿,3.63%,8.65,8.34,8.45,8.55,0.74,2.13%,-98.00,2.34
000911,南宁糖业,7.66,-1.29%,-0.10,5.28万,4053.01万,3.09%,7.84,7.60,7.75,7.76,0.75,1.63%,44.76,21.87
603598,引力传媒,10.71,-1.29%,-0.14,2.71万,2934.87万,2.58%,10.98,10.70,10.85,10.85,1.29,1.01%,30.06,6.88
603236,移远通信,184.66,-1.29%,-2.42,1.21万,2.23亿,3.50%,187.60,181.05,185.80,187.08,0.71,1.70%,118.57,10.96
300809,华辰装备,17.54,-1.29%,-0.23,1.91万,3376.02万,2.03%,17.88,17.52,17.80,17.77,0.82,4.07%,406.33,2.02
300912,凯龙高科,37.31,-1.30%,-0.49,3.99万,1.49亿,5.48%,38.47,36.40,37.17,37.80,0.71,15.02%,47.34,3.54
600426,华鲁恒升,37.29,-1.30%,-0.49,15.42万,5.76亿,4.24%,38.40,36.80,38.12,37.78,1.28,0.95%,35.25,4.05
002703,浙江世宝,5.32,-1.30%,-0.07,6.24万,3334.27万,2.04%,5.41,5.30,5.34,5.39,0.70,1.13%,81.46,3.13
002104,恒宝股份,6.84,-1.30%,-0.09,8.85万,6059.68万,1.73%,6.91,6.79,6.88,6.93,0.90,1.51%,78.17,2.42
002250,联化科技,24.20,-1.31%,-0.32,6.14万,1.50亿,3.96%,24.99,24.02,24.69,24.52,0.97,0.67%,75.58,3.65
600678,四川金顶,6.04,-1.31%,-0.08,4.98万,3011.53万,1.80%,6.10,5.99,6.06,6.12,0.80,1.43%,43.72,13.43
600854,春兰股份,3.77,-1.31%,-0.05,2.73万,1035.84万,2.09%,3.84,3.76,3.80,3.82,0.63,0.53%,27.13,0.95
605123,派克新材,79.86,-1.31%,-1.06,1.90万,1.51亿,4.92%,82.10,78.12,82.09,80.92,0.78,7.02%,53.08,5.63
300519,新光药业,15.82,-1.31%,-0.21,2.08万,3318.79万,2.06%,16.15,15.82,16.03,16.03,0.67,1.82%,25.24,3.15
002244,滨江集团,4.52,-1.31%,-0.06,9.46万,4304.16万,1.97%,4.61,4.52,4.61,4.58,0.76,0.35%,11.87,0.83
300175,朗源股份,4.50,-1.32%,-0.06,14.28万,6517.02万,3.73%,4.66,4.49,4.59,4.56,0.81,3.03%,1011.26,2.53
002648,卫星石化,26.25,-1.32%,-0.35,5.71万,1.51亿,1.92%,26.63,26.12,26.30,26.60,0.55,0.54%,26.75,2.49
002235,安妮股份,4.50,-1.32%,-0.06,12.74万,5741.10万,2.19%,4.56,4.46,4.50,4.56,0.59,2.40%,-21.87,1.47
000709,河钢股份,2.25,-1.32%,-0.03,56.49万,1.28亿,2.19%,2.30,2.25,2.27,2.28,1.00,0.53%,15.44,0.49
600587,新华医疗,14.23,-1.32%,-0.19,3.02万,4305.26万,1.60%,14.41,14.18,14.30,14.42,0.86,0.75%,20.36,1.33
300461,田中精机,21.71,-1.32%,-0.29,6.66万,1.43亿,4.14%,21.87,20.96,21.65,22.00,0.78,10.34%,63.63,15.48
002993,奥海科技,65.13,-1.32%,-0.87,3.17万,2.06亿,4.02%,66.30,63.65,64.90,66.00,0.72,7.02%,37.11,5.50
300070,碧水源,7.46,-1.32%,-0.10,19.23万,1.44亿,2.91%,7.61,7.39,7.56,7.56,0.76,0.79%,104.29,1.17
600180,瑞茂通,5.22,-1.32%,-0.07,4.22万,2209.87万,3.21%,5.33,5.16,5.33,5.29,1.40,0.42%,26.30,0.87
300641,正丹股份,5.21,-1.33%,-0.07,3.77万,1978.46万,2.27%,5.32,5.20,5.31,5.28,0.85,0.77%,75.57,1.90
002364,中恒电气,8.17,-1.33%,-0.11,7.83万,6425.53万,3.50%,8.36,8.07,8.29,8.28,1.07,1.49%,35.91,2.11
600650,锦江投资,8.91,-1.33%,-0.12,1.32万,1183.73万,2.66%,9.08,8.84,9.08,9.03,0.76,0.34%,55.30,1.44
600831,广电网络,6.68,-1.33%,-0.09,6.36万,4260.81万,2.22%,6.77,6.62,6.71,6.77,0.70,0.90%,79.78,1.28
002377,国创高新,3.71,-1.33%,-0.05,3.74万,1393.41万,1.86%,3.77,3.70,3.77,3.76,0.63,0.41%,27.70,0.64
600715,文投控股,2.22,-1.33%,-0.03,4.71万,1052.23万,1.33%,2.25,2.22,2.25,2.25,0.79,0.25%,-3.92,0.73
300621,维业股份,8.88,-1.33%,-0.12,1.79万,1607.07万,3.56%,9.16,8.84,9.03,9.00,1.34,0.93%,77.95,1.91
002458,益生股份,11.09,-1.33%,-0.15,6.42万,7124.94万,1.60%,11.22,11.04,11.17,11.24,0.84,1.03%,56.94,3.45
002875,安奈儿,8.87,-1.33%,-0.12,9780,870.63万,1.11%,8.95,8.85,8.94,8.99,1.11,1.23%,-33.35,1.76
000720,新能泰山,3.69,-1.34%,-0.05,2.60万,963.84万,1.87%,3.74,3.67,3.73,3.74,0.58,0.30%,-34.37,1.98
002294,信立泰,28.03,-1.34%,-0.38,4.51万,1.27亿,2.29%,28.50,27.85,28.44,28.41,0.75,0.43%,82.21,5.07
002002,鸿达兴业,2.95,-1.34%,-0.04,48.38万,1.43亿,2.68%,3.00,2.92,2.99,2.99,0.94,1.87%,9.82,1.07
600496,精工钢构,4.42,-1.34%,-0.06,21.31万,9462.08万,1.79%,4.49,4.41,4.48,4.48,0.52,1.41%,13.66,1.33
300800,力合科技,27.25,-1.34%,-0.37,8930,2443.74万,3.19%,27.98,27.10,27.98,27.62,0.67,0.93%,17.27,2.41
002972,科安达,17.66,-1.34%,-0.24,9241,1641.61万,2.12%,17.99,17.61,17.98,17.90,0.74,1.58%,25.90,2.83
601005,重庆钢铁,1.47,-1.34%,-0.02,37.31万,5522.82万,1.34%,1.49,1.47,1.48,1.49,0.80,0.45%,26.55,0.66
300737,科顺股份,20.56,-1.34%,-0.28,6.28万,1.29亿,2.40%,20.90,20.40,20.73,20.84,0.81,2.08%,16.40,3.30
300572,安车检测,38.17,-1.34%,-0.52,4.00万,1.52亿,2.97%,38.65,37.50,37.93,38.69,0.80,2.88%,35.19,7.48
300007,汉威科技,15.33,-1.35%,-0.21,6.62万,1.01亿,1.99%,15.46,15.15,15.31,15.54,0.98,2.74%,19.20,2.97
600860,*ST京城,4.37,-1.35%,-0.06,2.24万,1004.07万,5.42%,4.61,4.37,4.48,4.43,1.79,0.70%,-44.95,4.17
300739,明阳电路,18.91,-1.36%,-0.26,2.30万,4379.57万,2.19%,19.32,18.90,19.32,19.17,0.75,3.27%,36.08,3.84
300812,易天股份,37.09,-1.36%,-0.51,6596,2458.01万,2.93%,37.95,36.85,37.54,37.60,0.67,3.40%,40.28,3.79
300806,斯迪克,50.07,-1.36%,-0.69,9324,4716.13万,2.76%,51.40,50.00,50.31,50.76,0.63,1.44%,41.48,4.98
600816,*ST安信,1.45,-1.36%,-0.02,30.04万,4389.85万,5.44%,1.50,1.42,1.46,1.47,0.44,0.57%,-1.56,2.08
300483,沃施股份,37.66,-1.36%,-0.52,6753,2554.98万,2.51%,38.36,37.40,37.55,38.18,0.39,0.78%,50.81,1.59
603100,川仪股份,10.85,-1.36%,-0.15,2.57万,2798.33万,2.82%,11.10,10.79,10.95,11.00,0.88,0.65%,16.34,1.69
002622,融钰集团,2.89,-1.37%,-0.04,12.61万,3663.82万,2.39%,2.95,2.88,2.92,2.93,0.82,1.50%,-65.70,1.93
002169,智光电气,7.20,-1.37%,-0.10,10.38万,7532.01万,1.78%,7.33,7.20,7.29,7.30,0.68,1.36%,141.49,2.03
300832,新产业,131.05,-1.38%,-1.83,1.52万,2.00亿,3.42%,134.34,129.80,134.01,132.88,0.91,3.69%,58.03,12.02
600529,山东药玻,50.06,-1.38%,-0.70,20.02万,9.99亿,2.72%,50.69,49.31,50.10,50.76,0.67,3.37%,53.91,7.25
600892,*ST大晟,2.86,-1.38%,-0.04,1.21万,348.17万,1.72%,2.90,2.85,2.85,2.90,0.46,0.22%,30.69,5.65
000900,现代投资,4.29,-1.38%,-0.06,12.06万,5196.13万,2.99%,4.38,4.25,4.35,4.35,0.84,0.79%,11.03,0.63
688510,航亚科技,34.30,-1.38%,-0.48,7.63万,2.57亿,8.83%,35.28,32.21,34.29,34.78,0.53,15.42%,168.53,9.64
300622,博士眼镜,13.57,-1.38%,-0.19,2.13万,2902.59万,2.69%,13.85,13.48,13.80,13.76,0.74,2.05%,65.48,4.10
300830,金现代,12.11,-1.38%,-0.17,2.02万,2454.33万,3.09%,12.38,12.00,12.38,12.28,0.57,2.35%,165.56,4.89
000715,中兴商业,4.98,-1.39%,-0.07,1.26万,627.72万,3.37%,5.05,4.88,4.98,5.05,0.74,0.30%,84.43,1.41
002699,美盛文化,5.69,-1.39%,-0.08,17.25万,9840.39万,4.16%,5.82,5.58,5.67,5.77,1.02,1.90%,70.31,1.62
601869,长飞光纤,26.98,-1.39%,-0.38,8197,2218.36万,1.68%,27.36,26.90,27.35,27.36,0.78,0.77%,37.78,2.29
688505,复旦张江,17.02,-1.39%,-0.24,1.53万,2614.55万,1.62%,17.27,16.99,17.20,17.26,0.78,1.59%,156.91,9.22
002902,铭普光磁,12.76,-1.39%,-0.18,2.01万,2570.40万,2.16%,12.98,12.70,12.93,12.94,0.80,1.50%,-388.80,2.52
000697,炼石航空,10.61,-1.39%,-0.15,11.75万,1.24亿,4.18%,10.84,10.39,10.83,10.76,0.85,2.04%,-29.56,5.34
601226,华电重工,4.24,-1.40%,-0.06,9.32万,3943.57万,3.02%,4.30,4.17,4.23,4.30,0.82,0.81%,118.63,1.35
688569,铁科轨道,20.49,-1.40%,-0.29,8531,1758.27万,1.78%,20.85,20.48,20.85,20.78,0.94,1.76%,32.52,2.01
300514,友讯达,11.99,-1.40%,-0.17,10.80万,1.33亿,8.47%,12.98,11.95,12.70,12.16,1.99,7.06%,188.27,4.20
603725,天安新材,7.03,-1.40%,-0.10,1.29万,915.44万,2.95%,7.22,7.01,7.20,7.13,1.12,0.63%,59.24,1.80
300768,迪普科技,35.85,-1.40%,-0.51,9205,3306.24万,2.20%,36.35,35.55,36.35,36.36,0.63,0.66%,69.35,7.95
002969,嘉美包装,5.62,-1.40%,-0.08,2.10万,1184.78万,1.93%,5.71,5.60,5.67,5.70,0.85,0.47%,-449.21,2.59
000517,荣安地产,2.81,-1.40%,-0.04,14.23万,3993.04万,2.81%,2.85,2.77,2.82,2.85,0.85,0.58%,9.21,1.24
002196,方正电机,7.71,-1.41%,-0.11,52.54万,4.02亿,11.76%,8.15,7.23,7.49,7.82,1.65,12.68%,-46.34,1.77
603031,安德利,22.41,-1.41%,-0.32,3376,762.01万,2.33%,22.94,22.41,22.94,22.73,0.49,0.30%,491.64,4.02
300194,福安药业,4.90,-1.41%,-0.07,15.63万,7721.31万,2.01%,5.00,4.90,4.96,4.97,0.44,1.67%,22.36,1.42
002280,*ST联络,1.40,-1.41%,-0.02,32.40万,4583.44万,3.52%,1.44,1.39,1.39,1.42,0.94,1.84%,-22.78,1.74
000679,*ST友谊,2.80,-1.41%,-0.04,6580,184.59万,1.41%,2.83,2.79,2.83,2.84,0.70,0.18%,26.85,1.52
300062,中能电气,10.47,-1.41%,-0.15,16.72万,1.78亿,3.30%,10.80,10.45,10.67,10.62,0.76,8.62%,-532.01,4.14
000555,神州信息,15.34,-1.41%,-0.22,8.78万,1.35亿,1.61%,15.45,15.20,15.45,15.56,0.68,0.91%,51.30,2.72
600635,大众公用,4.18,-1.42%,-0.06,18.01万,7518.78万,4.72%,4.23,4.03,4.03,4.24,0.66,0.74%,45.40,1.49
600689,上海三毛,6.96,-1.42%,-0.10,1.58万,1107.97万,1.56%,7.06,6.95,7.06,7.06,1.36,1.04%,-114.17,3.09
600363,联创光电,23.60,-1.42%,-0.34,7.04万,1.67亿,2.26%,24.08,23.54,23.89,23.94,0.71,1.59%,37.72,3.65
300513,恒实科技,11.78,-1.42%,-0.17,3.88万,4636.67万,3.35%,12.18,11.78,11.93,11.95,0.68,1.61%,52.73,1.49
688029,南微医学,183.60,-1.42%,-2.65,5190,9568.05万,2.84%,187.57,182.28,187.50,186.25,0.68,1.21%,88.09,9.59
000592,平潭发展,2.77,-1.42%,-0.04,36.89万,1.02亿,2.14%,2.81,2.75,2.77,2.81,1.02,1.93%,129.40,1.65
002026,山东威达,11.06,-1.43%,-0.16,9.37万,1.03亿,2.32%,11.15,10.89,10.98,11.22,0.75,2.22%,21.06,1.88
600588,用友网络,42.15,-1.43%,-0.61,18.01万,7.56亿,2.39%,42.56,41.54,42.52,42.76,0.80,0.55%,-6627.59,20.86
603939,益丰药房,91.12,-1.43%,-1.32,4.80万,4.34亿,3.14%,92.00,89.10,91.90,92.44,0.85,0.93%,61.46,9.62
000789,万年青,13.10,-1.43%,-0.19,7.73万,1.01亿,2.03%,13.27,13.00,13.27,13.29,0.80,0.97%,7.66,1.88
600833,第一医药,9.65,-1.43%,-0.14,1.03万,1000.03万,2.04%,9.85,9.65,9.82,9.79,0.84,0.46%,27.99,2.87
000677,恒天海龙,2.75,-1.43%,-0.04,6.09万,1679.94万,3.23%,2.82,2.73,2.81,2.79,0.58,0.70%,423.21,8.33
002560,通达股份,8.23,-1.44%,-0.12,5.62万,4659.74万,2.04%,8.40,8.23,8.36,8.35,0.77,1.97%,22.95,1.83
002062,宏润建设,4.11,-1.44%,-0.06,3.98万,1646.79万,1.68%,4.18,4.11,4.17,4.17,0.82,0.41%,13.83,1.33
300713,英可瑞,21.90,-1.44%,-0.32,6.91万,1.56亿,7.20%,23.44,21.84,22.65,22.22,1.05,8.58%,303.33,4.46
002897,意华股份,26.67,-1.44%,-0.39,3.78万,1.00亿,3.58%,27.08,26.11,26.79,27.06,0.75,2.41%,20.20,3.49
603466,风语筑,22.52,-1.44%,-0.33,2.69万,6099.01万,2.36%,22.98,22.44,22.85,22.85,0.73,0.93%,17.92,3.44
600890,中房股份,4.77,-1.45%,-0.07,5.07万,2437.60万,3.10%,4.91,4.76,4.91,4.84,0.56,0.87%,-95.17,10.68
300332,天壕环境,4.77,-1.45%,-0.07,7.58万,3641.41万,2.07%,4.86,4.76,4.81,4.84,0.60,0.91%,89.73,1.22
300109,新开源,13.60,-1.45%,-0.20,1.76万,2406.11万,2.25%,13.91,13.60,13.80,13.80,0.61,0.60%,42.88,1.41
600452,涪陵电力,16.27,-1.45%,-0.24,3.52万,5776.63万,3.76%,16.76,16.14,16.70,16.51,0.97,0.80%,19.01,3.42
600793,宜宾纸业,8.13,-1.45%,-0.12,2.09万,1733.21万,4.48%,8.50,8.13,8.40,8.25,1.08,1.18%,-10.08,2.43
300610,晨化股份,15.53,-1.46%,-0.23,1.84万,2865.97万,2.54%,15.84,15.44,15.70,15.76,0.84,1.66%,18.30,2.52
000503,国新健康,8.08,-1.46%,-0.12,8.27万,6704.49万,1.71%,8.19,8.05,8.18,8.20,0.93,0.92%,-33.61,6.91
300817,双飞股份,26.84,-1.47%,-0.40,9628,2614.37万,3.01%,27.48,26.66,27.21,27.24,0.76,3.81%,40.70,3.16
002755,奥赛康,12.71,-1.47%,-0.19,1.17万,1502.23万,2.64%,13.05,12.71,13.03,12.90,0.53,0.77%,18.46,4.23
002361,神剑股份,5.35,-1.47%,-0.08,35.83万,1.89亿,6.26%,5.41,5.07,5.34,5.43,0.62,5.71%,61.41,2.55
603880,南卫股份,12.70,-1.47%,-0.19,2.98万,3778.13万,2.40%,12.85,12.54,12.72,12.89,0.38,1.36%,23.34,4.17
600179,*ST安通,4.01,-1.47%,-0.06,4.28万,1722.83万,2.21%,4.08,3.99,4.02,4.07,0.62,0.12%,-23.96,-11.50
002468,申通快递,10.00,-1.48%,-0.15,10.06万,1.01亿,1.58%,10.16,10.00,10.12,10.15,0.67,0.67%,2206.11,1.70
000815,美利云,5.33,-1.48%,-0.08,4.78万,2551.81万,2.03%,5.39,5.28,5.34,5.41,0.77,0.69%,148.31,1.76
600020,中原高速,3.33,-1.48%,-0.05,8.59万,2863.94万,1.78%,3.38,3.32,3.34,3.38,1.00,0.38%,44.88,0.73
002737,葵花药业,14.65,-1.48%,-0.22,3.40万,5026.90万,1.88%,14.88,14.60,14.79,14.87,0.72,0.63%,20.26,2.91
688365,光云科技,25.89,-1.48%,-0.39,5882,1526.79万,3.01%,26.42,25.63,25.78,26.28,0.54,1.72%,132.79,9.49
002203,海亮股份,7.30,-1.48%,-0.11,5.83万,4273.91万,2.56%,7.44,7.25,7.37,7.41,0.77,0.32%,19.70,1.58
601339,百隆东方,3.98,-1.49%,-0.06,6.91万,2747.57万,1.49%,4.01,3.95,3.97,4.04,0.71,0.46%,25.01,0.76
601155,新城控股,33.80,-1.49%,-0.51,5.30万,1.80亿,1.72%,34.29,33.70,34.28,34.31,0.90,0.24%,12.07,1.91
000513,丽珠集团,40.41,-1.49%,-0.61,5.36万,2.17亿,1.85%,41.00,40.24,41.00,41.02,0.72,0.89%,20.14,3.29
002178,延华智能,3.31,-1.49%,-0.05,2.94万,976.32万,1.49%,3.35,3.30,3.35,3.36,0.79,0.41%,-143.26,2.77
300828,锐新科技,28.44,-1.49%,-0.43,1.73万,4971.87万,2.29%,29.01,28.35,28.51,28.87,0.82,6.29%,51.12,4.40
002910,庄园牧场,9.24,-1.49%,-0.14,3.52万,3261.59万,3.73%,9.46,9.11,9.46,9.38,0.50,2.74%,260.24,1.36
002567,唐人神,7.92,-1.49%,-0.12,20.43万,1.62亿,2.49%,8.09,7.89,8.08,8.04,1.15,2.15%,8.23,1.54
002306,ST云网,2.64,-1.49%,-0.04,1.34万,357.05万,2.61%,2.71,2.64,2.70,2.68,0.55,0.17%,-71.43,405.78
300294,博雅生物,33.57,-1.50%,-0.51,4.52万,1.53亿,2.58%,34.33,33.45,34.03,34.08,0.98,1.04%,48.73,3.57
000070,特发信息,9.21,-1.50%,-0.14,9.01万,8336.53万,2.03%,9.37,9.18,9.35,9.35,0.95,1.13%,-355.36,2.65
300688,创业黑马,20.36,-1.50%,-0.31,1.41万,2887.44万,2.37%,20.79,20.30,20.53,20.67,0.71,1.94%,191.03,5.14
300119,瑞普生物,18.37,-1.50%,-0.28,3.76万,6872.32万,2.68%,18.61,18.11,18.59,18.65,0.84,1.53%,22.09,3.23
