代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
688356,键凯科技,105.31,4.79%,4.81,6225,6450.03万,7.37%,106.50,99.09,101.77,100.50,1.09,4.56%,84.43,7.61
002936,郑州银行,4.17,4.77%,0.19,239.05万,9.91亿,12.06%,4.38,3.90,3.92,3.98,3.51,14.43%,7.14,0.83
300031,宝通科技,18.29,4.75%,0.83,9.14万,1.67亿,7.67%,18.74,17.40,17.60,17.46,1.62,2.82%,17.21,2.52
300386,飞天诚信,20.60,4.73%,0.93,13.93万,2.88亿,8.29%,21.08,19.45,19.53,19.67,2.27,6.16%,191.16,4.66
002496,*ST辉丰,2.44,4.72%,0.11,12.46万,3014.01万,5.15%,2.45,2.33,2.35,2.33,1.50,1.29%,18.60,1.32
002929,润建股份,23.97,4.72%,1.08,1.64万,3909.75万,5.68%,24.21,22.91,22.91,22.89,1.95,2.14%,27.35,1.78
300017,网宿科技,6.74,4.66%,0.30,55.87万,3.79亿,7.92%,6.95,6.44,6.45,6.44,1.84,2.53%,59.59,1.89
300025,华星创业,4.51,4.64%,0.20,11.42万,5120.14万,5.34%,4.56,4.33,4.33,4.31,1.29,2.86%,-38.92,4.43
002777,久远银海,22.20,4.62%,0.98,2.97万,6521.67万,4.10%,22.24,21.37,21.44,21.22,1.28,1.09%,59.01,6.02
002491,通鼎互联,4.09,4.60%,0.18,15.06万,6117.99万,5.88%,4.13,3.90,3.91,3.91,1.98,1.29%,306.28,1.83
688313,仕佳光子-U,22.96,4.60%,1.01,2.29万,5214.60万,5.28%,23.06,21.90,22.29,21.95,1.27,5.51%,216.99,9.15
300667,必创科技,25.11,4.58%,1.10,4.69万,1.18亿,7.29%,25.66,23.91,24.01,24.01,1.31,3.86%,221.36,5.06
300355,蒙草生态,3.67,4.56%,0.16,46.41万,1.70亿,9.69%,3.80,3.46,3.49,3.51,1.57,3.55%,37.00,1.48
002499,*ST科林,6.66,4.55%,0.29,9.51万,6217.64万,10.05%,6.69,6.05,6.69,6.37,3.85,5.03%,-69.17,32.61
688100,威胜信息,22.28,4.55%,0.97,9410,2071.26万,7.13%,22.59,21.07,21.57,21.31,0.99,2.21%,39.99,4.88
600978,*ST宜生,0.92,4.55%,0.04,23.84万,2189.14万,2.27%,0.92,0.90,0.92,0.88,0.54,1.61%,-1.49,0.19
002791,坚朗五金,145.18,4.48%,6.23,1.99万,2.88亿,7.33%,148.75,138.56,138.63,138.95,1.36,1.27%,69.77,12.76
688268,华特气体,58.30,4.48%,2.50,1.18万,6879.96万,6.54%,59.45,55.80,56.00,55.80,1.37,3.65%,70.84,5.64
601949,中国出版,5.60,4.48%,0.24,12.69万,7123.24万,8.21%,5.79,5.35,5.36,5.36,1.48,0.70%,19.82,1.49
002073,软控股份,4.68,4.46%,0.20,35.84万,1.68亿,9.82%,4.89,4.45,4.45,4.48,2.61,3.84%,152.45,1.01
002745,木林森,13.94,4.42%,0.59,17.48万,2.43亿,6.52%,14.19,13.32,13.32,13.35,1.46,1.86%,22.52,1.61
600298,安琪酵母,48.95,4.42%,2.07,23.75万,11.57亿,5.65%,49.67,47.02,47.02,46.88,2.01,2.88%,29.88,7.30
600280,*ST中商,2.37,4.41%,0.10,5.59万,1305.75万,5.29%,2.38,2.26,2.29,2.27,0.90,0.49%,-133.81,3.29
002916,深南电路,106.98,4.39%,4.50,5.80万,6.16亿,5.83%,108.30,102.33,102.46,102.48,1.36,1.21%,35.75,7.39
300447,全信股份,14.78,4.38%,0.62,9.87万,1.45亿,6.92%,15.11,14.13,14.29,14.16,1.33,5.80%,33.03,3.61
002657,中科金财,11.22,4.37%,0.47,6.74万,7564.68万,8.09%,11.56,10.69,10.69,10.75,1.58,2.27%,-81.85,1.71
300613,富瀚微,120.50,4.35%,5.02,1.39万,1.67亿,7.36%,123.31,114.81,114.81,115.48,0.71,1.85%,175.76,8.21
300738,奥飞数据,33.42,4.31%,1.38,3.26万,1.09亿,7.21%,33.95,31.64,32.04,32.04,1.43,3.21%,44.38,5.61
600793,宜宾纸业,8.25,4.30%,0.34,2.31万,1891.31万,4.55%,8.33,7.97,8.01,7.91,1.31,1.31%,-10.23,2.46
600798,宁波海运,5.12,4.28%,0.21,235.10万,12.12亿,13.24%,5.40,4.75,5.09,4.91,3.92,22.81%,33.02,1.71
603078,江化微,33.47,4.27%,1.37,2.36万,7837.89万,5.86%,33.90,32.02,32.04,32.10,1.22,1.67%,88.71,4.58
000893,亚钾国际,8.57,4.26%,0.35,6.84万,5808.25万,7.91%,8.79,8.14,8.22,8.22,1.56,1.71%,271.49,1.77
300560,中富通,16.00,4.23%,0.65,4.70万,7505.94万,7.88%,16.45,15.24,15.55,15.35,1.61,2.48%,56.46,3.37
002583,海能达,6.16,4.23%,0.25,17.86万,1.10亿,6.43%,6.30,5.92,5.92,5.91,1.66,1.65%,40.62,1.79
688001,华兴源创,39.20,4.23%,1.59,1.36万,5330.36万,6.41%,39.91,37.50,37.50,37.61,2.05,3.55%,56.79,5.52
002315,焦点科技,16.29,4.22%,0.66,4.19万,6782.96万,5.89%,16.57,15.65,15.65,15.63,1.33,2.52%,27.24,2.30
300378,鼎捷软件,27.27,4.20%,1.10,7.16万,1.91亿,6.27%,27.39,25.75,26.30,26.17,0.96,2.70%,75.46,4.93
603803,瑞斯康达,10.95,4.19%,0.44,3.29万,3589.81万,6.28%,11.13,10.47,10.51,10.51,0.86,0.78%,60.36,1.76
002846,英联股份,12.96,4.18%,0.52,1.98万,2546.57万,6.59%,13.16,12.34,12.50,12.44,1.77,1.43%,28.59,3.37
300220,金运激光,18.95,4.18%,0.76,5.64万,1.06亿,6.21%,19.33,18.20,18.34,18.19,1.58,3.75%,-1043.89,10.78
300130,新国都,11.47,4.18%,0.46,8.14万,9362.64万,6.72%,11.80,11.06,11.12,11.01,1.63,2.30%,25.10,2.24
002465,海格通信,10.73,4.17%,0.43,37.10万,3.95亿,5.34%,10.84,10.29,10.33,10.30,1.30,1.65%,56.08,2.57
002602,世纪华通,7.00,4.17%,0.28,89.36万,6.26亿,7.59%,7.21,6.70,6.78,6.72,1.47,1.99%,16.00,1.76
002687,乔治白,6.28,4.15%,0.25,15.39万,9577.30万,4.81%,6.33,6.04,6.18,6.03,3.05,5.39%,23.66,1.83
600707,彩虹股份,6.30,4.13%,0.25,126.57万,8.03亿,8.26%,6.57,6.07,6.10,6.05,1.22,5.11%,-10.14,1.20
300593,新雷能,32.01,4.13%,1.27,11.75万,3.75亿,9.21%,33.33,30.50,30.50,30.74,0.83,9.53%,58.14,7.26
603916,苏博特,23.22,4.13%,0.92,5.59万,1.29亿,8.39%,23.63,21.76,21.76,22.30,2.51,1.62%,20.18,2.88
000520,长航凤凰,3.54,4.12%,0.14,23.99万,8469.25万,12.06%,3.74,3.33,3.45,3.40,2.48,2.37%,247.59,8.51
603008,喜临门,18.47,4.11%,0.73,9.11万,1.70亿,7.38%,19.24,17.93,17.98,17.74,1.49,2.35%,29.79,2.55
300563,神宇股份,26.08,4.11%,1.03,3.08万,8001.36万,5.91%,26.50,25.02,25.30,25.05,1.43,4.83%,36.34,2.75
300315,掌趣科技,5.11,4.07%,0.20,96.86万,4.95亿,5.91%,5.22,4.93,4.97,4.91,1.21,3.68%,21.80,2.47
002087,新野纺织,4.35,4.07%,0.17,62.59万,2.62亿,7.66%,4.40,4.08,4.18,4.18,1.33,7.67%,15.65,0.83
002928,华夏航空,11.53,4.06%,0.45,13.63万,1.57亿,5.96%,11.80,11.14,11.27,11.08,1.65,3.26%,51.14,3.34
002343,慈文传媒,6.15,4.06%,0.24,6.67万,4066.96万,5.41%,6.23,5.91,5.91,5.91,1.11,1.41%,-119.83,1.80
600802,福建水泥,8.21,4.06%,0.32,8.68万,7056.91万,5.32%,8.28,7.86,7.89,7.89,1.56,1.89%,12.93,2.56
600301,ST南化,6.68,4.05%,0.26,1.07万,699.34万,6.23%,6.73,6.33,6.33,6.42,1.60,0.45%,161.97,4.76
600569,安阳钢铁,2.57,4.05%,0.10,151.60万,3.88亿,12.55%,2.70,2.39,2.45,2.47,2.28,6.33%,303.82,0.75
000877,天山股份,15.20,4.04%,0.59,23.18万,3.50亿,7.12%,15.55,14.51,14.53,14.61,1.47,2.63%,10.45,1.55
002231,奥维通信,4.90,4.03%,0.19,4.78万,2340.10万,5.73%,4.99,4.72,4.72,4.71,1.84,1.34%,-114.57,2.98
002106,莱宝高科,11.10,4.03%,0.43,18.22万,2.03亿,7.78%,11.46,10.63,10.70,10.67,1.49,2.59%,18.60,1.82
002989,中天精装,36.14,4.03%,1.40,1.27万,4572.12万,4.03%,36.39,34.99,35.35,34.74,1.42,3.36%,26.24,3.43
002457,青龙管业,7.49,4.03%,0.29,5.70万,4233.84万,5.14%,7.58,7.21,7.21,7.20,1.67,1.70%,53.61,1.28
000016,深康佳Ａ,6.46,4.03%,0.25,30.16万,1.94亿,7.25%,6.65,6.20,6.22,6.21,1.24,1.89%,18.96,1.83
601231,环旭电子,19.44,4.01%,0.75,12.12万,2.33亿,4.28%,19.49,18.69,18.69,18.69,1.17,0.56%,32.18,3.78
300733,西菱动力,19.34,3.98%,0.74,7.36万,1.44亿,8.28%,20.30,18.76,18.82,18.60,0.86,10.86%,274.62,2.73
300076,GQY视讯,4.99,3.96%,0.19,11.28万,5646.51万,7.08%,5.14,4.80,4.80,4.80,1.17,2.95%,128.37,2.06
600339,中油工程,2.89,3.96%,0.11,33.34万,9514.80万,4.68%,2.90,2.77,2.79,2.78,1.47,0.60%,19.34,0.67
600195,中牧股份,12.38,3.95%,0.47,17.39万,2.15亿,6.72%,12.72,11.92,11.97,11.91,1.21,1.71%,19.40,2.76
002275,桂林三金,15.30,3.94%,0.58,3.73万,5671.87万,6.11%,15.47,14.57,14.66,14.72,1.19,0.69%,22.20,3.02
688080,映翰通,50.92,3.94%,1.93,2285,1159.85万,6.08%,51.88,48.90,48.98,48.99,1.11,1.83%,59.29,4.14
002313,日海智能,11.61,3.94%,0.44,3.55万,4111.00万,6.36%,11.75,11.04,11.15,11.17,1.21,0.95%,-38.13,1.38
000892,欢瑞世纪,2.64,3.94%,0.10,7.28万,1919.21万,5.51%,2.67,2.53,2.56,2.54,1.29,1.35%,-13.10,1.03
603679,华体科技,23.30,3.93%,0.88,2.13万,4951.76万,9.14%,24.20,22.15,22.40,22.42,1.09,1.51%,46.43,4.55
300853,申昊科技,63.94,3.92%,2.41,8824,5603.66万,6.18%,64.88,61.08,61.15,61.53,1.02,4.32%,45.41,4.84
300287,飞利信,4.25,3.91%,0.16,56.78万,2.42亿,7.33%,4.35,4.05,4.05,4.09,1.39,4.89%,-34.82,1.66
002464,众应互联,3.47,3.89%,0.13,18.46万,6458.00万,7.78%,3.60,3.34,3.35,3.34,2.06,3.54%,-15.13,43.38
600818,中路股份,8.02,3.89%,0.30,5.83万,4694.23万,6.74%,8.25,7.73,7.75,7.72,1.39,2.45%,87.52,4.43
601799,星宇股份,189.69,3.88%,7.09,2.27万,4.29亿,6.20%,194.32,183.00,185.26,182.60,1.50,0.82%,55.57,9.85
300183,东软载波,16.62,3.88%,0.62,4.87万,8025.08万,4.19%,16.70,16.03,16.03,16.00,0.86,1.72%,57.43,2.62
300615,欣天科技,13.68,3.87%,0.51,4.64万,6349.34万,8.05%,14.14,13.08,13.30,13.17,1.31,5.33%,235.91,5.32
002833,弘亚数控,39.99,3.87%,1.49,1.67万,6534.53万,7.09%,40.18,37.45,38.40,38.50,0.88,1.36%,26.36,5.31
300202,聚龙股份,9.16,3.85%,0.34,26.77万,2.47亿,7.14%,9.53,8.90,8.97,8.82,1.68,6.00%,113.79,3.12
300348,长亮科技,18.69,3.83%,0.69,16.55万,3.09亿,6.22%,19.06,17.94,18.00,18.00,1.33,2.84%,162.71,11.46
300327,中颖电子,33.35,3.83%,1.23,8.89万,2.94亿,7.04%,34.08,31.82,31.99,32.12,1.28,3.19%,46.46,9.36
002990,盛视科技,87.32,3.83%,3.22,2.10万,1.81亿,4.23%,87.38,83.82,84.75,84.10,1.69,6.65%,53.72,6.07
300565,科信技术,14.12,3.82%,0.52,6.17万,8687.48万,7.72%,14.58,13.53,13.59,13.60,1.47,4.03%,693.50,4.38
002853,皮阿诺,24.21,3.82%,0.89,2.03万,4897.85万,4.72%,24.35,23.25,23.28,23.32,2.13,2.74%,22.92,2.99
002149,西部材料,17.43,3.81%,0.64,74.80万,12.73亿,13.64%,18.19,15.90,16.10,16.79,1.32,17.59%,152.67,4.19
002418,*ST康盛,1.92,3.78%,0.07,10.10万,1881.46万,7.03%,1.93,1.80,1.83,1.85,1.29,0.89%,-53.89,3.74
603681,永冠新材,19.22,3.78%,0.70,2.08万,3956.23万,6.59%,19.58,18.36,18.51,18.52,1.33,3.37%,17.32,2.17
002373,千方科技,18.70,3.77%,0.68,15.33万,2.86亿,4.99%,19.01,18.11,18.18,18.02,1.32,1.46%,30.10,2.56
002217,合力泰,3.85,3.77%,0.14,42.51万,1.64亿,8.89%,3.98,3.65,3.65,3.71,1.19,1.59%,69.83,0.98
603636,南威软件,9.08,3.77%,0.33,5.19万,4690.13万,4.80%,9.20,8.78,8.78,8.75,1.02,0.88%,-611.44,2.21
603586,金麒麟,15.17,3.76%,0.55,8007,1188.75万,4.51%,15.19,14.53,14.70,14.62,1.16,0.40%,20.19,1.46
300082,奥克股份,9.94,3.76%,0.36,31.66万,3.14亿,8.46%,10.24,9.43,9.78,9.58,2.26,4.67%,17.02,2.05
300525,博思软件,27.78,3.73%,1.00,4.33万,1.20亿,8.70%,28.70,26.37,26.93,26.78,1.59,2.03%,1515.12,6.44
002093,国脉科技,7.23,3.73%,0.26,7.93万,5718.66万,5.88%,7.32,6.91,6.97,6.97,1.18,0.79%,57.18,2.13
002547,春兴精工,4.74,3.72%,0.17,16.47万,7828.87万,9.41%,4.92,4.49,4.51,4.57,1.81,2.13%,-11.22,2.26
002448,中原内配,5.58,3.72%,0.20,10.03万,5632.00万,8.18%,5.80,5.36,5.36,5.38,2.05,2.10%,20.13,1.23
000586,汇源通信,7.28,3.70%,0.26,3.77万,2735.61万,5.70%,7.38,6.98,7.02,7.02,1.66,1.95%,121.43,5.56
002866,传艺科技,17.38,3.70%,0.62,6.06万,1.05亿,4.89%,17.49,16.67,16.78,16.76,1.31,4.64%,31.71,2.85
688138,清溢光电,22.50,3.69%,0.80,1.94万,4346.80万,5.62%,23.00,21.78,22.18,21.70,1.04,2.48%,71.98,5.16
002123,梦网集团,14.08,3.68%,0.50,13.58万,1.92亿,6.55%,14.55,13.66,13.70,13.58,0.93,2.05%,196.17,2.64
603019,中科曙光,32.77,3.67%,1.16,25.64万,8.38亿,5.25%,33.20,31.54,31.56,31.61,1.61,1.97%,110.07,4.33
300245,天玑科技,9.04,3.67%,0.32,4.24万,3804.29万,4.47%,9.07,8.68,8.72,8.72,1.11,1.38%,97.03,1.95
002908,德生科技,13.66,3.64%,0.48,3.29万,4440.95万,4.93%,13.75,13.10,13.20,13.18,2.17,2.30%,57.90,3.69
000815,美利云,5.41,3.64%,0.19,8.06万,4335.05万,6.51%,5.56,5.22,5.24,5.22,1.42,1.16%,150.53,1.79
300573,兴齐眼药,97.40,3.63%,3.41,2.28万,2.23亿,5.63%,100.31,95.02,96.75,93.99,0.84,3.76%,111.97,12.91
002869,金溢科技,31.73,3.63%,1.11,3.64万,1.16亿,7.28%,32.68,30.45,30.62,30.62,1.60,2.44%,8.43,2.55
300299,富春股份,7.46,3.61%,0.26,28.77万,2.18亿,8.06%,7.80,7.22,7.23,7.20,1.51,4.50%,56.23,10.93
300290,荣科科技,4.61,3.60%,0.16,34.81万,1.59亿,6.74%,4.73,4.43,4.49,4.45,0.74,6.59%,113.80,2.08
300708,聚灿光电,26.32,3.58%,0.91,16.45万,4.35亿,6.77%,27.30,25.58,25.89,25.41,1.50,9.09%,312.05,9.04
002045,国光电器,8.39,3.58%,0.29,5.98万,5016.12万,5.06%,8.48,8.07,8.08,8.10,1.16,1.28%,19.92,1.97
300514,友讯达,12.16,3.58%,0.42,6.67万,8018.78万,5.62%,12.33,11.67,11.92,11.74,1.28,4.37%,190.94,4.26
000561,烽火电子,6.95,3.58%,0.24,6.71万,4626.78万,4.62%,6.99,6.68,6.69,6.71,1.42,1.12%,606.88,2.95
300687,赛意信息,22.59,3.58%,0.78,3.28万,7374.68万,7.79%,23.18,21.48,21.70,21.81,1.12,2.16%,33.55,5.18
002216,三全食品,24.62,3.58%,0.85,13.72万,3.35亿,4.80%,24.87,23.73,23.80,23.77,1.42,2.43%,25.87,7.15
000836,富通鑫茂,2.90,3.57%,0.10,19.06万,5502.59万,5.36%,2.93,2.78,2.78,2.80,2.04,1.58%,1418.94,2.81
600729,重庆百货,27.91,3.56%,0.96,3.37万,9253.08万,5.27%,28.00,26.58,26.90,26.95,1.13,0.83%,8.88,1.63
002892,科力尔,21.82,3.56%,0.75,1.02万,2184.55万,10.35%,23.00,20.82,21.03,21.07,1.90,1.23%,30.17,4.48
002139,拓邦股份,7.86,3.56%,0.27,41.04万,3.23亿,6.06%,8.07,7.61,7.65,7.59,1.48,4.38%,18.45,3.32
300455,康拓红外,10.81,3.54%,0.37,9.01万,9817.39万,9.77%,11.33,10.31,10.37,10.44,1.57,1.80%,136.51,5.35
002183,怡 亚 通,4.39,3.54%,0.15,16.88万,7383.48万,4.01%,4.42,4.25,4.27,4.24,1.28,0.80%,85.96,1.57
300461,田中精机,22.00,3.53%,0.75,10.71万,2.36亿,9.51%,22.75,20.73,20.92,21.25,1.28,16.62%,64.48,15.69
603556,海兴电力,13.79,3.53%,0.47,3.20万,4385.71万,4.95%,13.94,13.28,13.42,13.32,1.77,0.65%,12.97,1.28
300192,科德教育,14.09,3.53%,0.48,7.51万,1.06亿,4.56%,14.40,13.78,14.08,13.61,1.12,3.86%,26.60,4.59
603686,龙马环卫,16.15,3.53%,0.55,10.82万,1.73亿,4.87%,16.25,15.49,15.50,15.60,0.94,2.60%,15.22,2.46
000656,金科股份,7.08,3.51%,0.24,36.45万,2.55亿,4.82%,7.12,6.79,6.86,6.84,0.94,0.69%,6.39,1.28
002384,东山精密,26.58,3.50%,0.90,43.27万,11.43亿,4.83%,26.85,25.61,25.61,25.68,1.01,3.43%,35.66,3.65
002439,启明星辰,28.75,3.49%,0.97,11.51万,3.30亿,5.47%,29.34,27.82,28.00,27.78,1.52,1.61%,292.24,5.10
300359,全通教育,5.93,3.49%,0.20,9.44万,5588.18万,5.24%,6.04,5.74,5.74,5.73,1.40,1.77%,98.64,5.80
600963,岳阳林纸,4.16,3.48%,0.14,26.62万,1.10亿,3.98%,4.22,4.06,4.09,4.02,1.41,1.47%,21.02,0.89
002463,沪电股份,18.72,3.48%,0.63,30.08万,5.59亿,4.53%,18.87,18.05,18.11,18.09,1.60,1.76%,25.36,5.54
603866,桃李面包,59.17,3.48%,1.99,2.95万,1.72亿,4.06%,59.22,56.90,56.99,57.18,1.02,0.43%,44.00,8.68
300413,芒果超媒,69.34,3.48%,2.33,7.68万,5.29亿,4.07%,70.33,67.60,67.77,67.01,0.80,0.82%,57.44,12.08
600720,祁连山,13.53,3.44%,0.45,26.27万,3.51亿,5.43%,13.70,12.99,13.13,13.08,1.44,3.38%,5.44,1.34
601018,宁波港,3.91,3.44%,0.13,37.36万,1.46亿,6.88%,4.02,3.76,3.80,3.78,2.89,0.28%,17.10,1.19
002902,铭普光磁,12.94,3.44%,0.43,3.18万,4109.17万,5.12%,13.15,12.51,12.63,12.51,1.39,2.38%,-394.29,2.56
600532,宏达矿业,13.59,3.42%,0.45,9.85万,1.30亿,6.70%,13.59,12.71,13.14,13.14,1.89,1.91%,919.82,3.75
002449,国星光电,10.00,3.41%,0.33,10.74万,1.08亿,6.41%,10.29,9.67,9.69,9.67,1.30,1.77%,59.96,1.74
600246,万通发展,6.99,3.40%,0.23,13.84万,9669.48万,6.51%,7.15,6.71,6.76,6.76,1.18,0.67%,235.19,2.00
600203,福日电子,9.73,3.40%,0.32,7.68万,7393.47万,6.59%,9.87,9.25,9.41,9.41,0.93,1.68%,-55.99,2.18
002152,广电运通,10.66,3.39%,0.35,24.97万,2.68亿,4.46%,10.88,10.42,10.43,10.31,1.52,1.04%,41.29,2.62
300868,杰美特,45.76,3.39%,1.50,2.81万,1.28亿,5.45%,46.49,44.08,44.35,44.26,1.58,9.25%,51.07,3.29
300002,神州泰岳,5.19,3.39%,0.17,44.90万,2.34亿,5.78%,5.32,5.03,5.03,5.02,1.37,2.76%,36.93,2.73
002596,海南瑞泽,5.21,3.37%,0.17,16.04万,8368.66万,5.75%,5.35,5.06,5.06,5.04,1.19,1.58%,145.26,1.91
600076,康欣新材,3.68,3.37%,0.12,22.33万,8179.69万,8.15%,3.81,3.52,3.56,3.56,1.88,2.16%,-16.35,0.97
300645,正元智慧,17.18,3.37%,0.56,6.59万,1.11亿,7.16%,17.49,16.30,16.55,16.62,2.13,5.18%,-1048.19,3.56
300064,ST金刚,5.84,3.36%,0.19,143.82万,8.63亿,15.58%,6.40,5.52,5.58,5.65,1.23,20.66%,-10.98,5.68
300768,迪普科技,36.36,3.35%,1.18,1.61万,5828.57万,5.34%,36.88,35.00,35.40,35.18,1.18,1.16%,70.33,8.06
601228,广州港,3.39,3.35%,0.11,22.00万,7402.34万,3.96%,3.42,3.29,3.29,3.28,1.90,0.36%,20.89,1.53
600606,绿地控股,5.86,3.35%,0.19,42.49万,2.49亿,5.11%,5.96,5.67,5.67,5.67,1.33,0.35%,4.44,0.88
603161,科华控股,15.75,3.35%,0.51,4.05万,6419.00万,8.40%,16.37,15.09,15.09,15.24,0.61,5.84%,-95.15,1.65
300533,冰川网络,23.78,3.35%,0.77,1.65万,3910.69万,5.91%,24.33,22.97,23.01,23.01,1.23,1.69%,22.96,2.04
603565,中谷物流,22.87,3.34%,0.74,6.35万,1.43亿,8.00%,23.48,21.71,22.03,22.13,1.07,9.53%,23.12,3.28
300730,科创信息,15.20,3.33%,0.49,4.70万,7096.24万,5.51%,15.39,14.58,14.67,14.71,1.44,4.24%,-199.27,5.86
688099,晶晨股份,75.01,3.32%,2.41,2.78万,2.08亿,5.91%,76.50,72.21,73.10,72.60,0.92,1.32%,-1739.68,11.08
002615,哈尔斯,4.69,3.30%,0.15,6.78万,3172.92万,7.05%,4.82,4.50,4.59,4.54,1.56,3.08%,-104.41,2.41
600318,新力金融,9.70,3.30%,0.31,17.85万,1.74亿,7.35%,10.08,9.39,9.39,9.39,1.52,3.54%,128.16,3.89
300279,和晶科技,5.32,3.30%,0.17,14.44万,7662.07万,5.63%,5.41,5.12,5.20,5.15,1.18,3.28%,94.59,2.61
000066,中国长城,17.85,3.30%,0.57,109.90万,19.39亿,7.00%,18.15,16.94,17.10,17.28,1.12,3.75%,-240.97,6.64
002104,恒宝股份,6.93,3.28%,0.22,15.60万,1.08亿,5.07%,7.03,6.69,6.73,6.71,1.77,2.65%,79.20,2.45
300418,昆仑万维,19.23,3.28%,0.61,31.64万,6.13亿,5.69%,19.76,18.70,18.70,18.62,1.67,3.15%,4.05,2.50
688229,博睿数据,101.41,3.27%,3.21,2983,2999.67万,6.65%,103.33,96.80,98.43,98.20,0.90,2.95%,329.13,5.20
603558,健盛集团,8.22,3.27%,0.26,3.76万,3084.30万,6.66%,8.45,7.92,7.99,7.96,2.11,0.90%,44.02,1.14
000517,荣安地产,2.85,3.26%,0.09,22.57万,6420.65万,4.35%,2.90,2.78,2.79,2.76,1.48,0.91%,9.34,1.26
600850,华东电脑,26.32,3.26%,0.83,7.60万,2.01亿,6.51%,27.09,25.43,25.48,25.49,1.65,1.78%,34.17,4.17
600571,信雅达,7.32,3.24%,0.23,6.52万,4809.10万,6.21%,7.53,7.09,7.10,7.09,1.42,1.51%,47.99,3.40
603927,中科软,39.85,3.24%,1.25,4.36万,1.74亿,5.26%,40.42,38.39,38.45,38.60,0.87,1.34%,61.72,8.45
000799,酒鬼酒,144.88,3.24%,4.54,19.86万,28.51亿,5.28%,146.68,139.27,145.00,140.34,1.65,6.11%,106.74,17.46
002366,台海核电,3.52,3.23%,0.11,30.23万,1.05亿,6.45%,3.60,3.38,3.40,3.41,1.43,5.01%,-7.25,1.53
000011,深物业A,11.85,3.22%,0.37,7.86万,9366.99万,5.92%,12.24,11.56,11.56,11.48,1.14,1.49%,27.53,2.26
002702,海欣食品,8.68,3.21%,0.27,17.38万,1.49亿,6.66%,8.82,8.26,8.38,8.41,0.76,5.45%,47.44,5.03
002368,太极股份,25.41,3.21%,0.79,6.46万,1.64亿,5.93%,25.96,24.50,24.61,24.62,0.93,1.13%,141.46,4.79
300136,信维通信,37.33,3.21%,1.16,48.88万,18.21亿,4.48%,37.90,36.28,36.57,36.17,2.26,5.99%,36.31,6.66
603042,华脉科技,13.85,3.20%,0.43,2.82万,3915.84万,6.11%,14.18,13.36,13.36,13.42,1.61,2.07%,221.27,2.33
600017,日照港,2.90,3.20%,0.09,39.10万,1.12亿,4.27%,2.93,2.81,2.82,2.81,2.83,1.27%,11.19,0.72
600839,四川长虹,2.91,3.19%,0.09,76.20万,2.23亿,8.16%,3.05,2.82,2.82,2.82,1.60,1.65%,-77.02,1.05
300479,神思电子,13.93,3.19%,0.43,2.28万,3179.09万,4.30%,14.18,13.60,13.60,13.50,1.00,1.36%,1121.88,3.79
603385,惠达卫浴,10.70,3.18%,0.33,4.26万,4527.16万,3.18%,10.76,10.43,10.43,10.37,1.13,1.15%,12.88,1.12
300083,创世纪,11.70,3.17%,0.36,78.55万,9.20亿,8.99%,12.09,11.07,11.17,11.34,0.93,6.01%,71.14,5.72
002137,麦达数字,6.18,3.17%,0.19,5.05万,3106.93万,3.84%,6.22,5.99,6.00,5.99,0.94,1.33%,54.07,2.43
300050,世纪鼎利,5.53,3.17%,0.17,12.18万,6741.76万,4.29%,5.63,5.40,5.42,5.36,1.25,2.45%,121.09,1.29
600279,重庆港九,3.91,3.17%,0.12,14.13万,5428.12万,6.86%,3.95,3.69,3.72,3.79,3.87,1.62%,53.95,0.85
300339,润和软件,9.49,3.15%,0.29,17.69万,1.68亿,5.54%,9.72,9.21,9.24,9.20,1.08,2.34%,42.88,2.59
002472,双环传动,7.23,3.14%,0.22,8.40万,6082.52万,7.42%,7.49,6.97,6.99,7.01,1.33,1.51%,252.92,1.50
603186,华正新材,31.25,3.14%,0.95,3.13万,9804.92万,5.54%,31.83,30.15,30.30,30.30,1.12,2.23%,35.82,3.12
300859,西域旅游,19.08,3.14%,0.58,3.51万,6679.98万,4.76%,19.38,18.50,18.50,18.50,0.89,9.07%,-64.12,4.79
603918,金桥信息,10.20,3.13%,0.31,1.64万,1667.26万,4.85%,10.36,9.88,9.95,9.89,1.00,0.71%,47.13,3.52
600986,科达股份,4.28,3.13%,0.13,26.68万,1.15亿,4.10%,4.37,4.20,4.20,4.15,1.80,2.03%,41.60,1.55
002095,生 意 宝,14.49,3.13%,0.44,2.12万,3056.51万,4.63%,14.65,14.00,14.00,14.05,0.73,0.84%,141.83,4.09
000818,航锦科技,20.50,3.12%,0.62,12.51万,2.55亿,3.97%,20.63,19.84,20.00,19.88,1.32,1.85%,58.59,5.00
300226,上海钢联,62.90,3.11%,1.90,1.96万,1.23亿,4.49%,63.34,60.60,61.29,61.00,1.04,1.07%,60.12,9.28
300627,华测导航,21.86,3.11%,0.66,4.15万,9132.21万,5.71%,22.50,21.29,21.31,21.20,1.06,1.58%,51.10,7.15
600487,亨通光电,13.97,3.10%,0.42,19.55万,2.72亿,4.43%,14.10,13.50,13.52,13.55,1.76,1.03%,28.32,1.64
600973,宝胜股份,4.33,3.10%,0.13,13.43万,5802.87万,5.24%,4.40,4.18,4.22,4.20,2.04,1.10%,21.45,1.31
